档,uid,recognition_path,enrollment_path,ref,vanilla_text,vanilla_cer,max_sim,rec_sec,enroll_sec,难点类别,备注
2_严重0.5-1,cmd_2822,E:\midea_target_asr\datasetA\pos\cmd_2822.wav,E:\midea_target_asr\datasetA\pos\kws_2822.wav,空调十九度,在第一天,1.0,0.2415,1.77,2.01,,
2_严重0.5-1,cmd_2826,E:\midea_target_asr\datasetA\pos\cmd_2826.wav,E:\midea_target_asr\datasetA\pos\kws_2826.wav,往左扫风,毛毛,1.0,0.4063,1.93,2.29,,
2_严重0.5-1,cmd_2832,E:\midea_target_asr\datasetA\pos\cmd_2832.wav,E:\midea_target_asr\datasetA\pos\kws_2832.wav,把温度调到十八度,18点,1.0,0.0491,2.45,3.11,,
2_严重0.5-1,cmd_2838,E:\midea_target_asr\datasetA\pos\cmd_2838.wav,E:\midea_target_asr\datasetA\pos\kws_2838.wav,开一下空调,太久了,1.0,0.3056,1.84,2.95,,
2_严重0.5-1,cmd_2839,E:\midea_target_asr\datasetA\pos\cmd_2839.wav,E:\midea_target_asr\datasetA\pos\kws_2839.wav,骨质疏松要吃什么好,对 这些风雕之后,1.0,0.0127,2.45,2.01,,
2_严重0.5-1,cmd_2840,E:\midea_target_asr\datasetA\pos\cmd_2840.wav,E:\midea_target_asr\datasetA\pos\kws_2840.wav,更年期吃什么好,你联系三万人,1.0,0.1591,2.06,1.96,,
2_严重0.5-1,cmd_2854,E:\midea_target_asr\datasetA\pos\cmd_2854.wav,E:\midea_target_asr\datasetA\pos\kws_2854.wav,关闭左右风,开发国务,1.0,0.2401,1.73,1.9,,
2_严重0.5-1,cmd_2860,E:\midea_target_asr\datasetA\pos\cmd_2860.wav,E:\midea_target_asr\datasetA\pos\kws_2860.wav,吃什么适合舒缓压力,15元各区域,1.0,0.0295,2.65,1.8,,
2_严重0.5-1,cmd_2861,E:\midea_target_asr\datasetA\pos\cmd_2861.wav,E:\midea_target_asr\datasetA\pos\kws_2861.wav,哺乳期要少吃什么,外面受賣,1.0,0.2838,2.74,1.64,,
2_严重0.5-1,cmd_2863,E:\midea_target_asr\datasetA\pos\cmd_2863.wav,E:\midea_target_asr\datasetA\pos\kws_2863.wav,防直吹模式,可以,1.0,0.2357,2.57,2.43,,
2_严重0.5-1,cmd_2866,E:\midea_target_asr\datasetA\pos\cmd_2866.wav,E:\midea_target_asr\datasetA\pos\kws_2866.wav,播放小脚丫妈妈读绘本,我們盡快出台時會得,1.0,0.3445,3.46,2.29,,
2_严重0.5-1,cmd_2868,E:\midea_target_asr\datasetA\pos\cmd_2868.wav,E:\midea_target_asr\datasetA\pos\kws_2868.wav,开到二十四度,我把手指担着,1.0,0.3219,1.65,1.74,,
2_严重0.5-1,cmd_2870,E:\midea_target_asr\datasetA\pos\cmd_2870.wav,E:\midea_target_asr\datasetA\pos\kws_2870.wav,古哥古点烧脑集我想听,首先两人都得带上,1.0,0.3459,3.41,2.0,,
2_严重0.5-1,cmd_2875,E:\midea_target_asr\datasetA\pos\cmd_2875.wav,E:\midea_target_asr\datasetA\pos\kws_2875.wav,腹泻适合吃什么,拿去要雨中了,1.0,0.1767,2.43,2.07,,
2_严重0.5-1,cmd_2880,E:\midea_target_asr\datasetA\pos\cmd_2880.wav,E:\midea_target_asr\datasetA\pos\kws_2880.wav,把空调关闭,我去找你,1.0,0.3325,1.71,2.28,,
2_严重0.5-1,cmd_2882,E:\midea_target_asr\datasetA\pos\cmd_2882.wav,E:\midea_target_asr\datasetA\pos\kws_2882.wav,空调除湿,放下厨师,1.0,0.173,1.66,2.85,,
2_严重0.5-1,cmd_2884,E:\midea_target_asr\datasetA\pos\cmd_2884.wav,E:\midea_target_asr\datasetA\pos\kws_2884.wav,开到二十七度,现在,1.0,0.1967,3.1,1.81,,
2_严重0.5-1,cmd_2887,E:\midea_target_asr\datasetA\pos\cmd_2887.wav,E:\midea_target_asr\datasetA\pos\kws_2887.wav,开防直吹,美女串,1.0,0.3386,1.87,1.74,,
2_严重0.5-1,cmd_2889,E:\midea_target_asr\datasetA\pos\cmd_2889.wav,E:\midea_target_asr\datasetA\pos\kws_2889.wav,开到十九度,可能是要,1.0,0.2262,1.61,2.36,,
2_严重0.5-1,cmd_2890,E:\midea_target_asr\datasetA\pos\cmd_2890.wav,E:\midea_target_asr\datasetA\pos\kws_2890.wav,吃什么有利于脂肪肝,的墙,1.0,0.425,2.85,2.22,,
2_严重0.5-1,cmd_2894,E:\midea_target_asr\datasetA\pos\cmd_2894.wav,E:\midea_target_asr\datasetA\pos\kws_2894.wav,播放姚晴曦阅读,要情心意误度,1.0,0.2434,3.32,1.89,,
2_严重0.5-1,cmd_2896,E:\midea_target_asr\datasetA\pos\cmd_2896.wav,E:\midea_target_asr\datasetA\pos\kws_2896.wav,开启ECO,快去做,1.0,0.3336,1.69,1.68,,
2_严重0.5-1,cmd_2897,E:\midea_target_asr\datasetA\pos\cmd_2897.wav,E:\midea_target_asr\datasetA\pos\kws_2897.wav,锋言疯语我想听,棉布污染器,1.0,0.2218,2.91,1.82,,
2_严重0.5-1,cmd_2898,E:\midea_target_asr\datasetA\pos\cmd_2898.wav,E:\midea_target_asr\datasetA\pos\kws_2898.wav,开启睡眠模式,谢谢你,1.0,0.274,1.92,1.71,,
2_严重0.5-1,cmd_2902,E:\midea_target_asr\datasetA\pos\cmd_2902.wav,E:\midea_target_asr\datasetA\pos\kws_2902.wav,关掉睡眠,我得要睡,1.0,0.2859,1.7,2.2,,
2_严重0.5-1,cmd_2903,E:\midea_target_asr\datasetA\pos\cmd_2903.wav,E:\midea_target_asr\datasetA\pos\kws_2903.wav,播放少儿版红楼梦,主教说他们对,1.0,0.1109,2.73,2.05,,
2_严重0.5-1,cmd_2910,E:\midea_target_asr\datasetA\pos\cmd_2910.wav,E:\midea_target_asr\datasetA\pos\kws_2910.wav,播放青少新概念,看一眼,1.0,0.2104,3.23,2.89,,
2_严重0.5-1,cmd_2923,E:\midea_target_asr\datasetA\pos\cmd_2923.wav,E:\midea_target_asr\datasetA\pos\kws_2923.wav,开启送风模式,大小年 年轻,1.0,0.3354,2.14,2.03,,
2_严重0.5-1,cmd_2924,E:\midea_target_asr\datasetA\pos\cmd_2924.wav,E:\midea_target_asr\datasetA\pos\kws_2924.wav,关掉睡眠,来吧,1.0,0.2608,2.15,1.65,,
2_严重0.5-1,cmd_2938,E:\midea_target_asr\datasetA\pos\cmd_2938.wav,E:\midea_target_asr\datasetA\pos\kws_2938.wav,播放小脚丫妈妈读绘本,青蛙嘛,1.0,0.1327,3.82,2.56,,
2_严重0.5-1,cmd_2941,E:\midea_target_asr\datasetA\pos\cmd_2941.wav,E:\midea_target_asr\datasetA\pos\kws_2941.wav,风摆向左边,我太困惑了,1.0,0.1587,1.74,1.51,,
2_严重0.5-1,cmd_2943,E:\midea_target_asr\datasetA\pos\cmd_2943.wav,E:\midea_target_asr\datasetA\pos\kws_2943.wav,播放神笔马良,多半分,1.0,0.2767,2.35,2.19,,
2_严重0.5-1,cmd_2949,E:\midea_target_asr\datasetA\pos\cmd_2949.wav,E:\midea_target_asr\datasetA\pos\kws_2949.wav,播放减压放松音乐合集,149美金,1.0,0.0712,3.5,1.55,,
2_严重0.5-1,cmd_2954,E:\midea_target_asr\datasetA\pos\cmd_2954.wav,E:\midea_target_asr\datasetA\pos\kws_2954.wav,播放听经典英文童话,还要生化成的,1.0,0.1875,3.37,2.17,,
2_严重0.5-1,cmd_2957,E:\midea_target_asr\datasetA\pos\cmd_2957.wav,E:\midea_target_asr\datasetA\pos\kws_2957.wav,把温度调到十九度,稍微,1.0,0.2153,2.18,2.0,,
2_严重0.5-1,cmd_2958,E:\midea_target_asr\datasetA\pos\cmd_2958.wav,E:\midea_target_asr\datasetA\pos\kws_2958.wav,往左吹,不堪發,1.0,0.304,1.56,1.7,,
2_严重0.5-1,cmd_2959,E:\midea_target_asr\datasetA\pos\cmd_2959.wav,E:\midea_target_asr\datasetA\pos\kws_2959.wav,开开空调,誰要哄掉,1.0,0.1278,1.68,1.76,,
2_严重0.5-1,cmd_2963,E:\midea_target_asr\datasetA\pos\cmd_2963.wav,E:\midea_target_asr\datasetA\pos\kws_2963.wav,富含硒的食物有哪些,发现和,1.0,0.2749,2.98,1.82,,
2_严重0.5-1,cmd_2967,E:\midea_target_asr\datasetA\pos\cmd_2967.wav,E:\midea_target_asr\datasetA\pos\kws_2967.wav,补钙推荐吃什么食物,主席回应和序料过,1.0,0.4817,2.77,1.97,,
2_严重0.5-1,cmd_2969,E:\midea_target_asr\datasetA\pos\cmd_2969.wav,E:\midea_target_asr\datasetA\pos\kws_2969.wav,风速降低,很漂亮,1.0,0.2253,1.67,1.22,,
2_严重0.5-1,cmd_2970,E:\midea_target_asr\datasetA\pos\cmd_2970.wav,E:\midea_target_asr\datasetA\pos\kws_2970.wav,空调十八度,快速,1.0,0.3224,1.71,2.32,,
2_严重0.5-1,cmd_2976,E:\midea_target_asr\datasetA\pos\cmd_2976.wav,E:\midea_target_asr\datasetA\pos\kws_2976.wav,空调十七度,好 吉祝,1.0,0.2326,1.6,1.82,,
2_严重0.5-1,cmd_2983,E:\midea_target_asr\datasetA\pos\cmd_2983.wav,E:\midea_target_asr\datasetA\pos\kws_2983.wav,关机空调,那鸡鸟,1.0,0.1037,1.73,2.13,,
2_严重0.5-1,cmd_2986,E:\midea_target_asr\datasetA\pos\cmd_2986.wav,E:\midea_target_asr\datasetA\pos\kws_2986.wav,风向调到中间,怎么变动车上,1.0,0.2283,2.37,2.49,,
2_严重0.5-1,cmd_2987,E:\midea_target_asr\datasetA\pos\cmd_2987.wav,E:\midea_target_asr\datasetA\pos\kws_2987.wav,关闭ECO模式,谢谢,1.0,0.1508,1.99,1.79,,
2_严重0.5-1,cmd_2993,E:\midea_target_asr\datasetA\pos\cmd_2993.wav,E:\midea_target_asr\datasetA\pos\kws_2993.wav,风速调到百分之八十,的類似還在,1.0,0.1932,2.44,1.91,,
2_严重0.5-1,cmd_2995,E:\midea_target_asr\datasetA\pos\cmd_2995.wav,E:\midea_target_asr\datasetA\pos\kws_2995.wav,播放聊音乐,但是,1.0,0.1893,2.32,2.12,,
2_严重0.5-1,cmd_2996,E:\midea_target_asr\datasetA\pos\cmd_2996.wav,E:\midea_target_asr\datasetA\pos\kws_2996.wav,防直吹,方志飞,1.0,0.1013,1.62,2.01,,
2_严重0.5-1,cmd_2702,E:\midea_target_asr\datasetA\pos\cmd_2702.wav,E:\midea_target_asr\datasetA\pos\kws_2702.wav,播放温妮女巫魔法绘本,我放,0.9,0.3507,3.25,2.64,,
2_严重0.5-1,cmd_2816,E:\midea_target_asr\datasetA\pos\cmd_2816.wav,E:\midea_target_asr\datasetA\pos\kws_2816.wav,抗衰老推荐吃哪些食物,将用户圈推荐,0.9,0.2182,4.04,1.84,,
2_严重0.5-1,cmd_2920,E:\midea_target_asr\datasetA\pos\cmd_2920.wav,E:\midea_target_asr\datasetA\pos\kws_2920.wav,古哥古点烧脑集我想听,手机点上了,0.9,0.3624,2.82,1.91,,
2_严重0.5-1,cmd_341,E:\midea_target_asr\datasetA\pos\cmd_341.wav,E:\midea_target_asr\datasetA\pos\kws_341.wav,色调帮我调成冷色调,射料包吼 才能冷射料,0.8889,0.3615,2.62,1.5,,
2_严重0.5-1,cmd_2366,E:\midea_target_asr\datasetA\pos\cmd_2366.wav,E:\midea_target_asr\datasetA\pos\kws_2366.wav,风速调到百分之二十,逢鼠挑到2%,0.8889,0.326,5.06,3.12,,
2_严重0.5-1,cmd_2536,E:\midea_target_asr\datasetA\pos\cmd_2536.wav,E:\midea_target_asr\datasetA\pos\kws_2536.wav,播放鹅妈妈童谣黄本,出房子和妈妈的,0.8889,0.1924,3.45,2.21,,
2_严重0.5-1,cmd_2586,E:\midea_target_asr\datasetA\pos\cmd_2586.wav,E:\midea_target_asr\datasetA\pos\kws_2586.wav,富含硒的食物有哪些,食材保佑土,0.8889,0.1997,3.07,2.07,,
2_严重0.5-1,cmd_2652,E:\midea_target_asr\datasetA\pos\cmd_2652.wav,E:\midea_target_asr\datasetA\pos\kws_2652.wav,富含硒的食物有哪些,对我的现实,0.8889,0.2132,3.03,1.95,,
2_严重0.5-1,cmd_2765,E:\midea_target_asr\datasetA\pos\cmd_2765.wav,E:\midea_target_asr\datasetA\pos\kws_2765.wav,风速调到百分之六十,到60%,0.8889,0.2942,3.59,1.85,,
2_严重0.5-1,cmd_2841,E:\midea_target_asr\datasetA\pos\cmd_2841.wav,E:\midea_target_asr\datasetA\pos\kws_2841.wav,更年期不适合吃什么,你不去吗,0.8889,0.1176,3.5,1.91,,
2_严重0.5-1,cmd_2847,E:\midea_target_asr\datasetA\pos\cmd_2847.wav,E:\midea_target_asr\datasetA\pos\kws_2847.wav,更年期不适合吃什么,三年,0.8889,0.1046,2.4,2.54,,
2_严重0.5-1,cmd_2046,E:\midea_target_asr\datasetA\pos\cmd_2046.wav,E:\midea_target_asr\datasetA\pos\kws_2046.wav,更年期要少吃什么,八行期的核还成了,0.875,0.3818,2.42,1.62,,
2_严重0.5-1,cmd_2173,E:\midea_target_asr\datasetA\pos\cmd_2173.wav,E:\midea_target_asr\datasetA\pos\kws_2173.wav,播放少儿版红楼梦,放下我把风,0.875,0.1366,3.09,1.78,,
2_严重0.5-1,cmd_2452,E:\midea_target_asr\datasetA\pos\cmd_2452.wav,E:\midea_target_asr\datasetA\pos\kws_2452.wav,给我放下一个路口,如果放棄的雨,0.875,0.2158,2.49,2.93,,
2_严重0.5-1,cmd_2530,E:\midea_target_asr\datasetA\pos\cmd_2530.wav,E:\midea_target_asr\datasetA\pos\kws_2530.wav,哺乳期不能吃什么,吃吧,0.875,0.313,2.61,2.33,,
2_严重0.5-1,cmd_2656,E:\midea_target_asr\datasetA\pos\cmd_2656.wav,E:\midea_target_asr\datasetA\pos\kws_2656.wav,备孕不推荐吃什么,胃孕 贱验食 食方,0.875,0.2996,2.5,1.59,,
2_严重0.5-1,cmd_2936,E:\midea_target_asr\datasetA\pos\cmd_2936.wav,E:\midea_target_asr\datasetA\pos\kws_2936.wav,空调调到二十九度,现在台的29度,0.875,0.3931,1.95,2.19,,
2_严重0.5-1,cmd_2985,E:\midea_target_asr\datasetA\pos\cmd_2985.wav,E:\midea_target_asr\datasetA\pos\kws_2985.wav,把温度调到十八度,8度,0.875,0.2507,2.6,1.98,,
2_严重0.5-1,cmd_241,E:\midea_target_asr\datasetA\pos\cmd_241.wav,E:\midea_target_asr\datasetA\pos\kws_241.wav,灯的色温五千K,真的45000K,0.8571,0.466,2.12,1.5,,
2_严重0.5-1,cmd_337,E:\midea_target_asr\datasetA\pos\cmd_337.wav,E:\midea_target_asr\datasetA\pos\kws_337.wav,十一点三十一分,11.31分,0.8571,0.3114,2.56,1.5,,
2_严重0.5-1,cmd_2012,E:\midea_target_asr\datasetA\pos\cmd_2012.wav,E:\midea_target_asr\datasetA\pos\kws_2012.wav,锋言疯语我想听,我放心,0.8571,0.1672,2.88,3.17,,
2_严重0.5-1,cmd_2014,E:\midea_target_asr\datasetA\pos\cmd_2014.wav,E:\midea_target_asr\datasetA\pos\kws_2014.wav,便秘适宜吃什么,殷秘是已知人物,0.8571,0.0625,3.18,1.95,,
2_严重0.5-1,cmd_2371,E:\midea_target_asr\datasetA\pos\cmd_2371.wav,E:\midea_target_asr\datasetA\pos\kws_2371.wav,给我放劲爆歌曲,有我,0.8571,0.0286,2.39,1.87,,
2_严重0.5-1,cmd_2374,E:\midea_target_asr\datasetA\pos\cmd_2374.wav,E:\midea_target_asr\datasetA\pos\kws_2374.wav,脚气适合吃什么,只要氣勢合適,0.8571,0.3429,1.93,2.09,,
2_严重0.5-1,cmd_2393,E:\midea_target_asr\datasetA\pos\cmd_2393.wav,E:\midea_target_asr\datasetA\pos\kws_2393.wav,吃什么适合解酒,吃什麼啊?是個鞋子,0.8571,0.3397,2.87,2.04,,
2_严重0.5-1,cmd_2692,E:\midea_target_asr\datasetA\pos\cmd_2692.wav,E:\midea_target_asr\datasetA\pos\kws_2692.wav,播放费烟的民谣,部分肺炎的皮了,0.8571,0.1438,2.29,1.91,,
2_严重0.5-1,cmd_2770,E:\midea_target_asr\datasetA\pos\cmd_2770.wav,E:\midea_target_asr\datasetA\pos\kws_2770.wav,黑发不能吃什么,这一大部分是什么,0.8571,0.0988,1.72,1.44,,
2_严重0.5-1,cmd_2827,E:\midea_target_asr\datasetA\pos\cmd_2827.wav,E:\midea_target_asr\datasetA\pos\kws_2827.wav,脚气适合吃什么,叫气势和制作用,0.8571,0.2986,2.19,1.74,,
2_严重0.5-1,cmd_100,E:\midea_target_asr\datasetA\pos\cmd_100.wav,E:\midea_target_asr\datasetA\pos\kws_100.wav,拉杆洗烘套装,大概是紅套裝的,0.8333,0.3179,2.57,1.5,,
2_严重0.5-1,cmd_111,E:\midea_target_asr\datasetA\pos\cmd_111.wav,E:\midea_target_asr\datasetA\pos\kws_111.wav,关闭星香空调,關閉 行不像封條,0.8333,0.0945,2.23,1.5,,
2_严重0.5-1,cmd_189,E:\midea_target_asr\datasetA\pos\cmd_189.wav,E:\midea_target_asr\datasetA\pos\kws_189.wav,厨房灯光烟机,出发的灯光片,0.8333,0.3107,1.96,1.5,,
2_严重0.5-1,cmd_2127,E:\midea_target_asr\datasetA\pos\cmd_2127.wav,E:\midea_target_asr\datasetA\pos\kws_2127.wav,关闭新风模式,確認心風和時,0.8333,0.2475,3.29,2.57,,
2_严重0.5-1,cmd_2185,E:\midea_target_asr\datasetA\pos\cmd_2185.wav,E:\midea_target_asr\datasetA\pos\kws_2185.wav,打开新风模式,大家开始风魔术,0.8333,0.2141,2.78,1.93,,
2_严重0.5-1,cmd_2198,E:\midea_target_asr\datasetA\pos\cmd_2198.wav,E:\midea_target_asr\datasetA\pos\kws_2198.wav,放首粤语歌吧,放手 乐影 哥,0.8333,0.3945,2.26,1.69,,
2_严重0.5-1,cmd_2309,E:\midea_target_asr\datasetA\pos\cmd_2309.wav,E:\midea_target_asr\datasetA\pos\kws_2309.wav,播放恐龙来了,乌鲁帕 买了,0.8333,0.2946,2.31,1.53,,
2_严重0.5-1,cmd_2347,E:\midea_target_asr\datasetA\pos\cmd_2347.wav,E:\midea_target_asr\datasetA\pos\kws_2347.wav,开启睡眠模式,开起,0.8333,0.5333,2.72,1.92,,
2_严重0.5-1,cmd_2435,E:\midea_target_asr\datasetA\pos\cmd_2435.wav,E:\midea_target_asr\datasetA\pos\kws_2435.wav,打开无风模式,让人看清的模式,0.8333,0.1975,1.9,1.85,,
2_严重0.5-1,cmd_2439,E:\midea_target_asr\datasetA\pos\cmd_2439.wav,E:\midea_target_asr\datasetA\pos\kws_2439.wav,开启左右摆风,孩子是右白峰,0.8333,0.2376,4.62,1.85,,
2_严重0.5-1,cmd_2451,E:\midea_target_asr\datasetA\pos\cmd_2451.wav,E:\midea_target_asr\datasetA\pos\kws_2451.wav,开启抽湿模式,开始收拾了,0.8333,0.1661,2.06,1.91,,
2_严重0.5-1,cmd_2498,E:\midea_target_asr\datasetA\pos\cmd_2498.wav,E:\midea_target_asr\datasetA\pos\kws_2498.wav,关闭省电模式,不必是你练模式,0.8333,0.2622,1.89,1.93,,
2_严重0.5-1,cmd_2501,E:\midea_target_asr\datasetA\pos\cmd_2501.wav,E:\midea_target_asr\datasetA\pos\kws_2501.wav,黑发吃什么好,怕吃人了,0.8333,0.219,2.05,1.94,,
2_严重0.5-1,cmd_2504,E:\midea_target_asr\datasetA\pos\cmd_2504.wav,E:\midea_target_asr\datasetA\pos\kws_2504.wav,关闭省电模式,关键是比较好,0.8333,0.1536,2.05,1.78,,
2_严重0.5-1,cmd_2522,E:\midea_target_asr\datasetA\pos\cmd_2522.wav,E:\midea_target_asr\datasetA\pos\kws_2522.wav,开启制热模式,是热,0.8333,0.2494,3.88,1.85,,
2_严重0.5-1,cmd_2532,E:\midea_target_asr\datasetA\pos\cmd_2532.wav,E:\midea_target_asr\datasetA\pos\kws_2532.wav,儿童吃什么好,我认识是什么话,0.8333,0.3867,2.42,2.7,,
2_严重0.5-1,cmd_2570,E:\midea_target_asr\datasetA\pos\cmd_2570.wav,E:\midea_target_asr\datasetA\pos\kws_2570.wav,播放落花成泥,莫方莫花同里,0.8333,0.2236,2.37,1.7,,
2_严重0.5-1,cmd_2646,E:\midea_target_asr\datasetA\pos\cmd_2646.wav,E:\midea_target_asr\datasetA\pos\kws_2646.wav,打开省电模式,打开手边的视频,0.8333,0.2586,2.05,1.95,,
2_严重0.5-1,cmd_2746,E:\midea_target_asr\datasetA\pos\cmd_2746.wav,E:\midea_target_asr\datasetA\pos\kws_2746.wav,风速调小一点,你跟上一句,0.8333,0.3303,1.86,2.62,,
2_严重0.5-1,cmd_2883,E:\midea_target_asr\datasetA\pos\cmd_2883.wav,E:\midea_target_asr\datasetA\pos\kws_2883.wav,播放神笔马良,我放声音了,0.8333,0.37,2.35,1.49,,
2_严重0.5-1,cmd_2914,E:\midea_target_asr\datasetA\pos\cmd_2914.wav,E:\midea_target_asr\datasetA\pos\kws_2914.wav,播放小飞鱼二,我放下午便宜,0.8333,0.0969,2.54,1.79,,
2_严重0.5-1,cmd_2956,E:\midea_target_asr\datasetA\pos\cmd_2956.wav,E:\midea_target_asr\datasetA\pos\kws_2956.wav,打开左右扫风,做秀送風,0.8333,0.1791,2.63,2.06,,
2_严重0.5-1,cmd_2982,E:\midea_target_asr\datasetA\pos\cmd_2982.wav,E:\midea_target_asr\datasetA\pos\kws_2982.wav,开到二十五度,快到25分,0.8333,0.2935,1.88,1.62,,
2_严重0.5-1,cmd_2070,E:\midea_target_asr\datasetA\pos\cmd_2070.wav,E:\midea_target_asr\datasetA\pos\kws_2070.wav,ECO模式,新生业务模式,0.8,0.4313,2.68,1.97,,
2_严重0.5-1,cmd_2106,E:\midea_target_asr\datasetA\pos\cmd_2106.wav,E:\midea_target_asr\datasetA\pos\kws_2106.wav,开启ECO,開始一收,0.8,0.1277,1.88,2.6,,
2_严重0.5-1,cmd_2150,E:\midea_target_asr\datasetA\pos\cmd_2150.wav,E:\midea_target_asr\datasetA\pos\kws_2150.wav,风向中间吹,分享中间的水,0.8,0.1433,1.85,2.37,,
2_严重0.5-1,cmd_2182,E:\midea_target_asr\datasetA\pos\cmd_2182.wav,E:\midea_target_asr\datasetA\pos\kws_2182.wav,开启智控温,開始自空問,0.8,0.4617,2.51,2.74,,
2_严重0.5-1,cmd_2226,E:\midea_target_asr\datasetA\pos\cmd_2226.wav,E:\midea_target_asr\datasetA\pos\kws_2226.wav,风速调自动,风险 陶素东,0.8,0.1348,3.07,1.55,,
2_严重0.5-1,cmd_2263,E:\midea_target_asr\datasetA\pos\cmd_2263.wav,E:\midea_target_asr\datasetA\pos\kws_2263.wav,播放白玉京,我放在冲,0.8,0.1435,1.73,1.34,,
2_严重0.5-1,cmd_2456,E:\midea_target_asr\datasetA\pos\cmd_2456.wav,E:\midea_target_asr\datasetA\pos\kws_2456.wav,黑发哪些食物需要忌口,因为发生学生需要自己,0.8,0.4233,2.71,1.66,,
2_严重0.5-1,cmd_2487,E:\midea_target_asr\datasetA\pos\cmd_2487.wav,E:\midea_target_asr\datasetA\pos\kws_2487.wav,打开上下风,把他下山,0.8,0.105,1.63,1.47,,
2_严重0.5-1,cmd_2665,E:\midea_target_asr\datasetA\pos\cmd_2665.wav,E:\midea_target_asr\datasetA\pos\kws_2665.wav,风速调最小,那是中大小,0.8,0.3134,2.13,1.91,,
2_严重0.5-1,cmd_2678,E:\midea_target_asr\datasetA\pos\cmd_2678.wav,E:\midea_target_asr\datasetA\pos\kws_2678.wav,把空调关上,打工的班上,0.8,0.3252,2.07,2.05,,
2_严重0.5-1,cmd_2737,E:\midea_target_asr\datasetA\pos\cmd_2737.wav,E:\midea_target_asr\datasetA\pos\kws_2737.wav,开到十七度,到时,0.8,0.2466,2.78,2.2,,
2_严重0.5-1,cmd_2764,E:\midea_target_asr\datasetA\pos\cmd_2764.wav,E:\midea_target_asr\datasetA\pos\kws_2764.wav,空调十八度,28度,0.8,0.212,1.73,2.39,,
2_严重0.5-1,cmd_2785,E:\midea_target_asr\datasetA\pos\cmd_2785.wav,E:\midea_target_asr\datasetA\pos\kws_2785.wav,播放白玉京,放送 降袋,0.8,0.3199,2.31,2.58,,
2_严重0.5-1,cmd_2786,E:\midea_target_asr\datasetA\pos\cmd_2786.wav,E:\midea_target_asr\datasetA\pos\kws_2786.wav,开启防直吹,开气放之锤,0.8,0.4002,2.78,1.86,,
2_严重0.5-1,cmd_2794,E:\midea_target_asr\datasetA\pos\cmd_2794.wav,E:\midea_target_asr\datasetA\pos\kws_2794.wav,播放我录声音背景音乐,背景医,0.8,0.3494,3.83,2.64,,
2_严重0.5-1,cmd_2796,E:\midea_target_asr\datasetA\pos\cmd_2796.wav,E:\midea_target_asr\datasetA\pos\kws_2796.wav,空调十九度,刚才19度,0.8,0.1802,2.16,1.79,,
2_严重0.5-1,cmd_2819,E:\midea_target_asr\datasetA\pos\cmd_2819.wav,E:\midea_target_asr\datasetA\pos\kws_2819.wav,关一下空调,官员卸空,0.8,0.0879,2.28,1.69,,
2_严重0.5-1,cmd_2950,E:\midea_target_asr\datasetA\pos\cmd_2950.wav,E:\midea_target_asr\datasetA\pos\kws_2950.wav,空调十七度,风调和平,0.8,0.2359,3.08,1.5,,
2_严重0.5-1,cmd_60,E:\midea_target_asr\datasetA\pos\cmd_60.wav,E:\midea_target_asr\datasetA\pos\kws_60.wav,打开chatgpt,我看你有2PT,0.7778,0.289,1.76,1.5,,
2_严重0.5-1,cmd_2146,E:\midea_target_asr\datasetA\pos\cmd_2146.wav,E:\midea_target_asr\datasetA\pos\kws_2146.wav,播放巴赫初级钢琴曲,播放八色粗糸足底,0.7778,0.1593,3.31,1.85,,
2_严重0.5-1,cmd_2324,E:\midea_target_asr\datasetA\pos\cmd_2324.wav,E:\midea_target_asr\datasetA\pos\kws_2324.wav,给我讲古风音乐频道,而我讲过因为念语到,0.7778,0.1718,3.15,2.88,,
2_严重0.5-1,cmd_2332,E:\midea_target_asr\datasetA\pos\cmd_2332.wav,E:\midea_target_asr\datasetA\pos\kws_2332.wav,播放女神的贴身高手,十字幕志愿者 女神的踢身高手,0.7778,0.1882,2.96,2.07,,
2_严重0.5-1,cmd_2512,E:\midea_target_asr\datasetA\pos\cmd_2512.wav,E:\midea_target_asr\datasetA\pos\kws_2512.wav,黑发适合吃什么食物,非法师和知识和食物,0.7778,0.1871,2.84,1.89,,
2_严重0.5-1,cmd_2701,E:\midea_target_asr\datasetA\pos\cmd_2701.wav,E:\midea_target_asr\datasetA\pos\kws_2701.wav,播放巴赫初级钢琴曲,播放,0.7778,0.4067,3.99,2.21,,
2_严重0.5-1,cmd_2724,E:\midea_target_asr\datasetA\pos\cmd_2724.wav,E:\midea_target_asr\datasetA\pos\kws_2724.wav,儿童有什么饮食禁忌,儿童,0.7778,0.136,3.58,2.07,,
2_严重0.5-1,cmd_2977,E:\midea_target_asr\datasetA\pos\cmd_2977.wav,E:\midea_target_asr\datasetA\pos\kws_2977.wav,高血压不推荐吃什么,到水呀不推电是不是,0.7778,0.313,2.74,1.76,,
2_严重0.5-1,cmd_45,E:\midea_target_asr\datasetA\pos\cmd_45.wav,E:\midea_target_asr\datasetA\pos\kws_45.wav,关闭纱帘,關給三人,0.75,0.2873,1.53,1.5,,
2_严重0.5-1,cmd_50,E:\midea_target_asr\datasetA\pos\cmd_50.wav,E:\midea_target_asr\datasetA\pos\kws_50.wav,灯的色温调到五千,蹲了4万条到5千,0.75,0.3683,2.22,1.5,,
